,coilable,sigma_crit,energy
22312,0.0,27.92850941376579,
22313,1.0,18.37793958870734,31.05138341830484
22314,1.0,13.972530763923675,
22315,1.0,21.524114503747924,35.7292755413244
22316,1.0,56.77757101837511,26.1806497960076
22317,0.0,25.771641624984422,
22318,1.0,37.89670180949739,
22319,1.0,70.76920037546982,
22320,1.0,15.41638440765335,
22321,0.0,63.473537784137335,
22322,1.0,2.5553917662834715,19.911127853682547
22323,0.0,24.86509506913299,
22324,1.0,9.817058861771525,
22325,1.0,26.97867271339336,
22326,1.0,52.8954636464776,18.771491618102285
22327,0.0,94.0478389718628,
22328,1.0,29.302334882535035,
22329,1.0,123.49914288113185,46.78026713542601
22330,0.0,10.898675855024049,
22331,0.0,155.80632308924186,
22332,1.0,37.24480316259297,49.21645177639603
22333,0.0,17.98323532983944,
22334,1.0,8.851052019180957,11.08200769510993
22335,0.0,4.9446257719790045,3.230177132001856
22336,1.0,34.94915226343548,39.68736275514724
22337,0.0,3.455572124411232,2.1589208502101784
22338,1.0,70.71954403322513,33.89062793961089
22339,1.0,43.44547974545322,15.27749380182257
22340,0.0,33.18062253579834,
22341,1.0,40.9282851655118,30.973861655371216
22342,1.0,2.49160246509224,
22343,1.0,74.57364013513848,56.43451682748089
22344,0.0,43.35126001914282,
22345,1.0,6.671138594639885,36.632886220729965
22346,1.0,59.695836054908106,11.488252789414265
22347,1.0,3.347728734972163,
22348,1.0,12.15599990545002,19.4360597895395
22349,1.0,65.50690133707938,14.345034400546496
22350,1.0,63.906439229347285,31.83246220249026
22351,0.0,7.133579197287696,2.6014091283018503
22352,1.0,12.635883889860702,
22353,0.0,58.2583486089021,
22354,1.0,11.618438169662834,17.628864789066302
22355,0.0,53.19212846040089,
22356,1.0,30.98173784204072,12.869475250050046
22357,0.0,58.802021894504016,
22358,0.0,7.677125158935136,
22359,1.0,51.3854015464217,27.332773228951435
22360,0.0,2.9605365894182003,
22361,1.0,95.05879117038252,35.740012957341406
22362,1.0,22.41283570597307,
22363,0.0,58.08009507263918,
22364,0.0,40.78186261786727,
22365,1.0,23.183145630537844,11.172539744218268
22366,1.0,36.27586786904952,
22367,0.0,33.45436903791639,
22368,1.0,12.07935088485696,
22369,0.0,50.54760992598596,
22370,1.0,15.88493656011589,
22371,1.0,167.46919731901593,50.98259925140736
22372,1.0,17.2613085079746,
22373,0.0,12.885184192719846,7.568815925549701
22374,1.0,24.335427418523164,
22375,1.0,14.094761760218251,
22376,1.0,17.78715643995022,24.084969373677804
22377,0.0,32.59365910567543,15.81983999174889
22378,1.0,1.4576046308128143,
22379,0.0,3.563670161759247,2.7817122792624285
22380,1.0,33.4072591747612,
22381,1.0,66.47838310971231,
22382,1.0,21.45281308924276,10.225609300513304
22383,0.0,44.96954748050121,
22384,1.0,27.33772626500868,18.742153113722743
22385,1.0,4.63382799910915,32.01141280718656
22386,0.0,0.1880447483619362,
22387,1.0,55.999621656541926,
22388,1.0,102.0463297918891,89.10477215300321
22389,0.0,31.904836511973706,
22390,1.0,26.280937442878493,25.679813011449426
22391,0.0,46.0263363026314,
22392,1.0,44.22470234683114,36.53963084367327
22393,1.0,24.523866871143973,6.302139784378493
22394,1.0,14.153330779276068,20.074642732635752
22395,1.0,7.03375721698046,24.6496726022778
22396,1.0,0.2259618220041493,3.8011317374659743
22397,1.0,24.16608655907339,20.856360931959472
22398,1.0,48.58554778754907,12.607796915728745
22399,0.0,45.326054553027056,
22400,1.0,34.00950147942093,6.16508690651447
22401,1.0,34.7288818221963,33.942028839755054
22402,0.0,25.185951434406253,
22403,1.0,51.67570016262132,
22404,1.0,99.52022253513452,31.56839735251265
22405,0.0,14.376147699604722,
22406,1.0,22.384824435988897,
22407,1.0,31.871732283810594,
22408,1.0,31.85518016972903,38.4184728239947
22409,1.0,106.97758654864838,25.91801546021567
22410,1.0,5.475821310042514,
22411,0.0,9.703867866244568,
22412,1.0,12.676245583428804,
22413,1.0,34.4245775710046,67.81101602121058
22414,0.0,7.593091348982616,
22415,1.0,1.07503434480624,
22416,0.0,43.029130414324825,
22417,0.0,70.08292426085755,
22418,0.0,20.421489058007275,
22419,1.0,62.68922222458047,38.09117350168337
22420,1.0,10.721440910396913,17.249313415398213
22421,0.0,28.31302775627581,
22422,1.0,13.679685668634589,15.705154501149533
22423,0.0,9.813875762909689,
22424,1.0,25.71052612683714,
22425,1.0,9.397653755735762,4.692985453718253
22426,1.0,49.83714226002374,39.00336811038276
22427,0.0,37.923439839936826,
22428,1.0,20.99953981131704,
22429,1.0,110.43188543351486,26.106386482815925
22430,1.0,15.28014777636669,22.297239761585768
22431,1.0,50.30442117294154,
22432,1.0,66.20081688896005,50.84809443913348
22433,0.0,13.14492505984582,
22434,1.0,5.45685004082596,
22435,1.0,28.86943343732508,
22436,0.0,1.3180575767098406,
22437,0.0,36.8399129873672,
22438,0.0,26.66036282720957,
22439,1.0,178.41905740373835,42.15412287004553
22440,1.0,0.4017198087593912,
22441,1.0,28.19079675998124,30.30495461616269
22442,0.0,14.330311075994256,
22443,0.0,39.69833576529764,
22444,1.0,34.826921267140904,37.500382584320434
22445,0.0,116.18183521753886,
22446,1.0,2.293359067976976,18.909584988142484
22447,0.0,25.83403036267645,
22448,1.0,42.95400928118545,49.69960102111199
22449,0.0,24.642278148804337,
22450,1.0,46.63367156547007,
22451,1.0,22.75533714350683,4.365763915282874
22452,1.0,79.15220953800613,18.25252684054031
22453,1.0,9.072213728101454,57.43349083200472
22454,1.0,3.324937747121404,
22455,1.0,43.773975547994894,
22456,1.0,5.564948078173976,6.95260029504135
22457,1.0,90.35035133395188,55.99511688342789
22458,1.0,48.17556465414435,22.08307950633517
22459,1.0,83.42647468968207,
22460,1.0,19.464012920366432,25.48844379688988
22461,0.0,8.33628127124453,
22462,1.0,79.77482367538163,
22463,1.0,6.151402212478992,
22464,1.0,25.6112134423478,
22465,1.0,11.71966071346928,27.66638646061628
22466,1.0,38.08132154348398,32.519831571177434
22467,0.0,1.6664159161493808,1.122383120917874
22468,1.0,7.62836008437178,
22469,1.0,123.29415131442948,73.01980579315843
22470,1.0,4.421578967001799,7.988645161760107
22471,0.0,64.16236037783905,
22472,1.0,54.21835953345743,10.468479689796556
22473,0.0,79.46033350783203,
22474,0.0,28.41361368030989,
22475,1.0,38.6249948290859,
22476,1.0,4.334744030050862,
22477,0.0,8.784206943082362,5.414799013300319
22478,1.0,1.7597443747784685,
22479,1.0,113.31959272097424,15.605811339522004
22480,1.0,3.5756386134797573,
22481,1.0,30.473715263691386,9.43922358082392
22482,1.0,75.40506555785053,46.27336150912024
22483,0.0,48.054606897394514,
22484,0.0,16.667978880128015,
22485,1.0,23.418694946313845,25.44071902054752
22486,1.0,45.53486583836362,20.2768500295914
22487,1.0,4.632427435609943,
22488,0.0,54.35204968565462,
22489,0.0,54.37624123700459,
22490,0.0,5.952394871636885,
22491,1.0,33.20481408714831,27.88724197230493
22492,1.0,40.48137808530976,
22493,1.0,18.692429756256924,21.47444449119718
22494,0.0,53.89368344954996,
22495,0.0,46.64003776319375,
22496,1.0,10.254925941205949,20.084794054596752
22497,1.0,47.28811669146394,31.13834978438686
22498,1.0,46.38284337515724,11.717448825678463
22499,0.0,54.84988634764608,
22500,1.0,26.498661405028205,
22501,1.0,10.61856315518231,12.61931910327637
22502,1.0,33.69246483278188,26.16235732949433
22503,0.0,6.727288458562706,
22504,1.0,67.70578603083702,31.577147134886083
22505,0.0,2.147827788013746,1.691984321006828
22506,1.0,17.673838120468794,
22507,0.0,70.63296374418316,
22508,1.0,5.105945222296949,13.696212779420826
22509,1.0,15.16046325916158,28.24549265128038
22510,0.0,37.5643862883215,
22511,1.0,43.87965443020792,
22512,0.0,3.865555257815954,2.7095291990920183
22513,0.0,71.69484552449228,
22514,1.0,12.669752061750655,
22515,1.0,57.21683866130874,
22516,1.0,6.264975179869367,14.967403114442934
22517,0.0,36.97614961865386,
22518,1.0,0.5795149787862093,27.600120378756927
22519,0.0,21.631066625505674,
22520,1.0,25.36420497066917,38.07708303680688
22521,0.0,,
22522,1.0,58.70270921001468,
22523,1.0,17.5401479682716,9.9780389937203
22524,1.0,18.4670663568388,12.788646111141682
22525,0.0,103.39341723021889,
22526,0.0,8.341119581514523,
22527,0.0,27.03724173245118,12.15979491982266
22528,1.0,5.260261855118851,
22529,0.0,79.01469966717472,
22530,1.0,10.041149021644914,12.466490728284182
22531,0.0,3.760512995375304,2.7076525694026534
22532,1.0,15.180835091877348,20.03572559149304
22533,0.0,98.60858302110417,
22534,0.0,49.088477407719466,
22535,0.0,,
22536,1.0,21.795314526776515,8.5214552324276
22537,1.0,111.32824607300844,43.76534802369073
22538,1.0,35.570493161266235,32.13037848617738
22539,1.0,144.51268832744097,42.64267406586914
22540,1.0,45.2191024312693,25.36620170711007
22541,0.0,9.457241366429368,
22542,1.0,31.22238011599566,
22543,1.0,48.28888297362578,17.473989453531516
22544,1.0,20.28397918717588,
22545,1.0,19.378705870869176,8.593143576551817
22546,1.0,105.77182869978418,45.99014996149792
22547,0.0,44.16867980686279,
22548,0.0,8.890395121113274,5.229206977283997
22549,1.0,41.63493311283982,19.57945932683319
22550,1.0,19.10113965011692,
22551,0.0,,
22552,0.0,38.63390750589904,20.310861701478448
22553,1.0,28.512926364799235,36.925304624122965
22554,0.0,3.372556906094499,
22555,1.0,17.817714189023867,
22556,1.0,6.353465328228462,
22557,0.0,42.242268375678485,
22558,1.0,25.43423314562961,30.719262627800987
22559,0.0,23.544745661242622,
22560,1.0,5.207677061921289,
22561,1.0,2.9271777133461385,
22562,0.0,44.33292770813363,
22563,0.0,44.89442634736184,
22564,1.0,43.73450512210811,
22565,0.0,88.95106107428794,
22566,1.0,31.13961954558788,25.39597794896764
22567,0.0,12.298348086551409,
22568,1.0,82.51610841519643,41.94684330554906
22569,0.0,4.942588588707428,3.4753793743424306
22570,1.0,10.363151302508436,13.297027481485385
22571,1.0,19.665184768434585,
22572,1.0,14.54803503814397,12.186982190655096
22573,1.0,22.88902729570401,27.33662069251688
22574,1.0,48.57663511073593,
22575,1.0,85.643184737066,41.49211491591512
22576,0.0,0.5660568367983587,0.3479475172628088
22577,0.0,74.099995024497,
22578,1.0,35.90280868244212,13.613117555666197
22579,0.0,58.35893453293618,
22580,1.0,12.18210131611709,16.821640266867913
22581,0.0,30.43297159825986,
22582,1.0,42.02963737170772,
22583,1.0,11.12556714189585,
22584,1.0,26.12687545796554,36.31361123708604
22585,0.0,34.387653624207275,
22586,1.0,2.4863821829588257,
22587,1.0,91.32819930430848,16.71163783776992
22588,1.0,20.892587689559285,11.938327291378885
22589,1.0,38.80070188625936,57.1414838554257
22590,1.0,0.9250339940409904,
22591,1.0,79.32282363700064,
22592,0.0,43.37290509140331,
22593,1.0,48.18575057050223,37.138696095451785
22594,0.0,23.29646395001928,
22595,0.0,,
22596,1.0,15.136271707811613,
22597,0.0,20.47878483752036,
22598,1.0,5.098305785028539,
22599,1.0,68.66071568938838,19.33273070279848
22600,1.0,68.81605091384607,
22601,1.0,40.02173860966037,41.39960450487767
22602,1.0,49.357130951658576,50.191908968990816
22603,0.0,11.333232511642157,
22604,1.0,11.639573946105438,12.12514403166795
22605,1.0,124.7214528440776,64.54088793203009
22606,1.0,19.801421399721253,3.4142676859505
22607,1.0,34.38638038466254,
22608,0.0,50.54760992598596,
22609,0.0,52.72102982884888,
22610,1.0,6.958636083841085,5.1809819546116405
22611,1.0,108.9663867175247,36.92332352660551
22612,1.0,29.825636335421187,
22613,1.0,6.457488999033325,13.51796337033909
22614,0.0,34.723788864017365,
22615,0.0,3.633061716947313,
22616,1.0,0.108036921849868,0.2418804853783298
22617,0.0,13.748440604050288,
22618,1.0,30.636689925417485,32.018850193057766
22619,0.0,35.66216640848717,
22620,0.0,29.82945605405539,
22621,1.0,93.99563615052864,26.543422759142665
22622,1.0,34.579912795462285,21.468594720689502
22623,1.0,59.66400506628973,82.26682567249058
22624,1.0,27.741343200689723,34.005664480070074
22625,0.0,19.46528615991117,
22626,1.0,4.369248821713184,9.772747684675894
22627,0.0,102.3659129176176,
22628,0.0,4.364537835397665,1.554675620495994
22629,0.0,33.571507076032034,
22630,1.0,16.16886897859183,
22631,1.0,80.60879557718316,46.984114907303216
22632,1.0,28.011269984173577,19.88819630117418
22633,1.0,120.07030878716004,29.351491244334472
22634,1.0,17.479032470124313,4.265882101664379
22635,0.0,52.42818473355979,
22636,1.0,31.699844945271344,42.353273734789056
22637,1.0,57.79998237279744,19.71238839776817
22638,1.0,34.593918430454366,36.73471667333562
22639,0.0,19.64481293571882,
22640,1.0,25.90151205854741,
22641,0.0,25.458424696979577,
22642,1.0,44.71744605064365,42.507502921473446
22643,1.0,21.45408632878749,3.5860498381307218
22644,1.0,3.7603856714208295,16.414701701413993
22645,1.0,63.06482789027734,51.99500856876192
22646,0.0,12.411793729987313,
22647,1.0,22.361906124183665,
22648,0.0,10.673057807696972,
22649,1.0,25.94734868215788,59.14319703506274
22650,1.0,3.892802584073287,17.72914505290078
22651,1.0,12.197762162517332,34.02318397924964
22652,1.0,20.62648062470964,
22653,0.0,0.4986642676955264,
22654,1.0,58.20741902711271,43.78197741147535
22655,0.0,10.437508491920967,
22656,1.0,18.700069193525334,
22657,0.0,1.4562040673136054,0.9477162728092718
22658,1.0,50.93722122667492,
22659,0.0,79.50489689189776,
22660,0.0,44.54810519119387,
22661,1.0,36.15109039366548,29.496655574057822
22662,0.0,25.89132614218953,16.239678302323544
22663,1.0,2.770696573298188,
22664,1.0,27.32372063001659,
22665,1.0,80.4445476759123,38.3260334727274
22666,1.0,10.950369380540293,9.730327470032652
22667,1.0,65.15166750409827,53.40831484113723
22668,1.0,33.353783113882315,
22669,1.0,4.67724546758462,11.326696840143727
22670,1.0,137.81544832213402,29.78791708992037
22671,0.0,7.873204048824353,
22672,1.0,15.352722430416591,
22673,1.0,11.711511980382973,26.03555804060728
22674,1.0,10.80534739639496,
22675,0.0,40.34641469356783,
22676,1.0,4.751602656997155,
22677,1.0,50.21784088389956,
22678,0.0,11.659181835094358,
22679,1.0,111.53960383743446,28.278049964705662
22680,0.0,5.7561886577931975,3.861793458567663
22681,0.0,129.11922223159286,
22682,1.0,50.480128230115,
22683,1.0,33.01510139498277,28.25564250751873
22684,0.0,,
22685,0.0,25.541185267387363,12.656981773640895
22686,1.0,13.44795607149279,
22687,0.0,52.17735654324697,
22688,0.0,41.10653870177473,
22689,0.0,,
22690,1.0,18.05199026525514,
22691,1.0,62.65102503823841,40.88301459151924
22692,1.0,18.36520719325999,
22693,0.0,7.054892993423063,3.054542059352583
22694,1.0,19.775956608826547,34.87231820759066
22695,0.0,57.76433166554487,
22696,1.0,7.205389907610759,
22697,0.0,53.8694918982,
22698,1.0,46.05434757261557,24.237215135774512
22699,0.0,0.7451125139744645,0.5975718836077453
22700,1.0,21.66162437457932,
22701,0.0,173.58074713374472,
22702,1.0,18.83757906435673,8.888111824309336
22703,0.0,36.76351861468309,
22704,1.0,7.801138690592342,
22705,1.0,57.18246119360089,
22706,0.0,2.3549838619421566,1.5582582416537725
22707,1.0,55.277694834677085,
22708,1.0,50.77297332540408,69.39368039608082
22709,0.0,22.961601949753923,
22710,1.0,3.789924828858685,5.128001199035564
22711,1.0,23.677162573895085,8.679367625172414
22712,1.0,71.9240286425446,47.95162574978341
22713,1.0,51.9469001856499,9.338447266345527
22714,1.0,43.35635297732176,50.70004499208423
22715,0.0,34.167383182968095,
22716,0.0,7.398413022592609,
22717,1.0,5.349261299295839,22.04049600604381
22718,1.0,91.03662744856412,17.06193057891457
22719,1.0,20.07516790183931,
22720,0.0,22.699314603538483,
22721,1.0,58.65814582594894,28.479307795705488
22722,1.0,60.5247149985307,11.867481037448233
22723,0.0,74.56218097923586,
22724,1.0,8.804706099752597,13.124932939253927
22725,1.0,95.73870108727108,18.11535999183897
22726,1.0,11.668094511907505,31.614309735786115
22727,0.0,14.51620404952559,
22728,1.0,38.04694407577613,49.40849779589098
22729,1.0,0.6785984801574997,6.672426828367075
22730,1.0,11.848639879350952,28.530636980975
22731,1.0,48.15391958188385,18.215071869108307
22732,0.0,5.831564438841519,
22733,0.0,63.1284898675141,
22734,1.0,5.102634799480638,6.188307187847064
22735,1.0,110.73873616379603,52.8872811227903
22736,1.0,3.400313528169725,
22737,1.0,98.52327597160688,62.08770007704967
22738,1.0,36.2134791313575,30.777182917024668
22739,0.0,61.69736861923178,
22740,0.0,32.52490417025973,
22741,0.0,8.154717312165296,
22742,1.0,42.75029095402783,46.99748862158136
22743,1.0,15.816181624700189,
22744,1.0,26.777500865325205,30.27409160795687
22745,0.0,53.41621862027428,
22746,1.0,8.51084241282772,
22747,1.0,27.420486835416465,6.811279744867734
22748,1.0,62.47404474152023,
22749,1.0,20.77799613053312,42.16655232309397
22750,0.0,26.45282478141774,
22751,1.0,3.7507090508808414,
22752,1.0,19.38634530813759,
22753,0.0,48.97897880687224,
22754,1.0,61.01618546279848,42.46683936466599
22755,0.0,12.774412352327888,
22756,0.0,35.380780469100706,
22757,1.0,13.861758923531715,
22758,0.0,3.6827180591919846,
22759,0.0,,
22760,1.0,6.796934661659719,3.118320707574905
22761,1.0,30.937174457974983,32.10770423957953
22762,1.0,21.69854832137664,23.74148206053037
22763,1.0,75.36177541332954,38.21514530562227
22764,1.0,44.75946295561991,26.591604776691728
22765,0.0,32.747721090588385,
22766,0.0,,
22767,1.0,11.03605840190097,
22768,1.0,31.199461804190427,
22769,0.0,41.477051409292656,
22770,1.0,1.2323048933719272,
22771,0.0,,
22772,1.0,11.50104548363825,
22773,1.0,93.8746783937788,29.16432681177329
22774,1.0,43.773975547994894,
22775,0.0,89.1165822151035,
22776,1.0,13.595651858682066,26.63910295977269
22777,1.0,18.981455132911808,38.72831959887441
22778,0.0,9.097678518996158,
22779,1.0,91.9622725975866,
22780,1.0,64.38645053771245,70.08601370235439
22781,0.0,25.94352896352368,
22782,1.0,0.8460040154992788,
22783,0.0,17.437015565148055,
22784,1.0,13.274795493408808,
22785,1.0,69.18401714227454,
22786,1.0,14.376147699604722,7.820022778946701
22787,1.0,99.3165042079769,20.35811861895935
22788,1.0,75.80868249353158,36.76662622689323
22789,0.0,24.311235867173195,
22790,1.0,5.849771764331232,
22791,0.0,2.647192337458877,2.073457385705612
22792,1.0,15.8454661342291,20.75854953072749
22793,0.0,23.90125273376848,
22794,1.0,19.21573120914308,
22795,0.0,51.15621842836936,
22796,1.0,1.1696360429800623,
22797,1.0,61.04801645141685,
22798,1.0,50.19746905118379,44.759423426087054
22799,1.0,11.049936712938583,40.06189740596183
22800,0.0,36.93540595322233,10.47497117339221
22801,1.0,14.993668878801277,25.40301311445266
22802,1.0,3.8817254000340906,
22803,1.0,64.36607870499668,82.36175281799494
22804,1.0,23.440340018574343,34.218649923113965
22805,0.0,11.873850022336708,
22806,1.0,50.766607127680416,
22807,0.0,86.79292004596182,
22808,1.0,16.102660522265605,
22809,1.0,2.385414287061327,19.274422389721547
22810,1.0,100.48788458913324,26.46188011266277
22811,0.0,15.872204164668537,
22812,0.0,21.99521313529993,
22813,1.0,18.80574807573835,
22814,1.0,21.471911682413783,3.930648849732911
22815,0.0,50.44447752286241,
22816,1.0,86.29381014442565,53.32323197293194
22817,0.0,,
22818,1.0,27.980712235099933,
22819,1.0,8.170250834611064,8.682365939299771
22820,1.0,18.92033963476452,22.101748384135668
22821,1.0,36.04413827190771,34.980013088719005
22822,0.0,,
22823,0.0,124.76983594677756,
22824,0.0,10.037965922783076,3.671346357218634
22825,1.0,8.348759018782934,34.63329392924024
22826,1.0,140.46378657518315,26.89103268263024
22827,1.0,71.40072718965845,58.74613297862602
22828,1.0,44.08591923645501,42.491766974037226
22829,0.0,33.8274282245238,15.029777030743809
22830,1.0,0.1772222122316873,1.76771926948966
22831,1.0,17.73240713952661,14.029328435100773
22832,1.0,20.91550600136452,
22833,0.0,17.468846553766433,
22834,1.0,13.903775828507978,20.491737935339263
22835,0.0,60.194945956444286,
22836,0.0,14.85106604979094,8.604720841172933
22837,0.0,39.04771035793797,
22838,1.0,26.54831774727288,20.75402194088016
22839,1.0,73.06103155599311,31.65224314643496
22840,1.0,1.489817591294614,12.772005001848424
22841,1.0,103.84541726859987,45.30768282090574
22842,0.0,20.90659332455137,
22843,0.0,37.76937785502386,
22844,1.0,27.62675164166356,
22845,1.0,106.40208227442808,
22846,1.0,49.30747460941391,
22847,1.0,22.97688082429075,
22848,1.0,28.56512918613337,35.45502590176005
22849,1.0,4.664385748182795,13.66009037787292
22850,1.0,23.235348451871985,
22851,1.0,40.73093303607785,22.411041825721124
22852,0.0,7.962967436728181,
22853,1.0,89.63224423072124,29.39254336252652
22854,1.0,52.32759880952572,26.69347367534989
22855,1.0,22.793534329848885,32.32904834759102
22856,1.0,8.568902136067646,13.266142561991687
22857,1.0,45.51067428701366,61.65851170697097
22858,0.0,0.9352326427943192,0.871935646502221
22859,1.0,3.813734408345233,18.808507407839727
22860,1.0,16.42733660617307,35.15357041478196
22861,0.0,52.2512044368416,
22862,1.0,18.204779010623355,25.324108908503423
22863,0.0,37.10220033358264,
22864,1.0,17.54651416599528,20.96188121842519
22865,1.0,107.18385135489548,19.57106368805832
22866,1.0,38.38053283649674,20.34166093048612
22867,0.0,2.633950646193631,1.7164436646103274
22868,1.0,28.32830663081264,
22869,1.0,62.11371795036017,47.14835431588098
22870,1.0,16.273274621260114,6.451785660742312
22871,1.0,2.4662649981520106,38.100415428597096
22872,1.0,38.77269061627518,12.87904406990642
22873,0.0,66.52803945195699,
22874,1.0,2.0495336951601915,12.212371682621754
22875,1.0,126.61094032846457,83.79366892003397
22876,1.0,28.17042492726548,42.39895186821479
22877,0.0,7.873331372778826,
22878,1.0,65.66478304062655,46.63122217099056
22879,0.0,60.212771310070586,
22880,0.0,1.9046390349693296,
22881,1.0,115.8355140613709,28.454194567015147
22882,1.0,16.4718999902388,10.006472448541745
22883,0.0,107.72370492186316,
22884,0.0,50.44193104377295,
22885,0.0,63.13867578387199,
22886,1.0,48.77016752153567,
22887,0.0,29.273050373006125,
22888,1.0,18.134750835662924,
22889,0.0,33.77522540318966,
22890,1.0,3.323537183622195,
22891,1.0,75.47764021190044,14.351779225267476
22892,1.0,32.6942450297095,19.43490049462885
22893,1.0,17.501950781929548,33.3656064627102
22894,0.0,6.4335520955923045,
22895,0.0,75.23445145885603,
22896,0.0,51.810663554363245,
22897,1.0,37.09838061494844,
22898,1.0,38.21628493522591,22.285487694175966
22899,1.0,30.655788518588512,32.10361685696438
22900,1.0,3.9677963932581872,
22901,1.0,37.70571587778711,
22902,1.0,22.598728679504404,43.58657719902232
22903,0.0,10.671402596288818,
22904,1.0,51.81321003345271,24.71952350016272
22905,0.0,5.755806685929777,
22906,1.0,52.63699601889636,
22907,1.0,8.547129739852675,
22908,0.0,37.321197535277086,
22909,0.0,50.13890003212597,
22910,1.0,15.52715624804531,
22911,1.0,36.34844252309943,29.049815510409328
22912,0.0,12.485768947536426,
22913,1.0,82.1786999358416,32.06724343628834
22914,1.0,21.12304404715635,16.742031881435995
22915,1.0,27.44977134494537,38.559155895448
22916,1.0,1.8556193124970264,
22917,1.0,2.815005309454971,1.5408989536571582
22918,1.0,138.24834976734397,28.40080221356673
22919,0.0,38.12206520891551,
22920,1.0,29.20174895850096,52.77625686409719
22921,0.0,36.36244815809151,
22922,1.0,42.56567122004122,
22923,0.0,11.951135662702132,
22924,1.0,89.87797946285512,30.12731740815856
22925,1.0,38.87709625894346,35.99961332066709
22926,1.0,16.912440872717166,12.134062975288227
22927,1.0,26.55850366363076,
22928,1.0,9.272748956397244,
22929,1.0,70.70171867959884,47.12862433660148
22930,0.0,14.521297007704533,
22931,1.0,3.139299421499017,24.97306245702359
22932,1.0,7.986649692260254,30.944110871760365
22933,1.0,138.54119486263306,32.33659796059316
22934,1.0,47.99221815970249,63.36419645976464
22935,0.0,,
22936,1.0,47.95402097336044,
22937,0.0,9.630656592422296,
22938,1.0,7.044197781247288,
22939,1.0,85.70302699566854,14.771329350277975
22940,0.0,3.378286484045807,2.028030677374699
22941,0.0,57.39891191620587,
22942,1.0,6.077936290747772,13.953714628406807
22943,1.0,75.1822486375219,29.309368734881414
22944,1.0,19.40162418267441,14.817621597400912
22945,1.0,60.891407987414425,10.568040740030597
22946,1.0,70.20515525715214,65.58081773816464
22947,1.0,25.112103540811614,15.022673651254191
22948,1.0,0.5367723272694499,8.575664475545839
22949,1.0,129.4757293041187,48.85867590739465
22950,1.0,0.8027266033737307,
22951,1.0,67.93624238843408,
22952,1.0,58.0699091562813,16.65428710388812
22953,1.0,38.687383566777925,72.93487393429876
22954,0.0,17.37462682745603,
22955,1.0,47.72738433439758,24.41163284802668
22956,1.0,14.945285776101338,30.139692376208416
22957,0.0,20.118458046360303,
22958,1.0,31.40954632907173,34.36278653746958
22959,0.0,31.79151819249228,16.84198720159008
22960,1.0,31.10269559879056,
22961,1.0,21.9468300326,
22962,1.0,6.528790413538494,21.08624041604361
22963,0.0,17.827900105381747,
22964,0.0,24.50349503842821,
22965,1.0,18.90506076022769,
22966,0.0,3.003826733939196,
22967,1.0,30.63032372769381,
22968,1.0,9.2787331822575,5.76632159263306
22969,0.0,43.62373328171615,
22970,0.0,50.20765496754167,
22971,1.0,113.2686631391848,61.3431866774062
22972,1.0,93.1642107278166,37.72568723517143
22973,1.0,9.985890425403408,7.316304124099625
22974,1.0,14.912181547938228,
22975,1.0,18.15384942883395,31.66195583886681
22976,1.0,3.035021102785207,
22977,1.0,44.05790796647084,
22978,1.0,27.980712235099933,
22979,0.0,39.332916015958645,
22980,1.0,20.416396099828333,
22981,0.0,49.38768870073222,
22982,1.0,11.257729406639362,
22983,0.0,89.69463296841327,
22984,0.0,5.822906409937319,
22985,1.0,45.62653908558456,22.45078469112712
22986,1.0,38.20355253977856,11.239021016125402
22987,1.0,12.971764481761838,37.629564086276446
22988,1.0,17.280407101145627,
22989,0.0,37.864870820879,21.28201687661418
22990,1.0,26.869174112546137,35.656253561561066
22991,0.0,48.58045482937014,
22992,1.0,18.47343255456248,
22993,0.0,0.8720162993982182,
22994,1.0,34.58373251409649,
22995,1.0,36.55343408980178,9.286016608441903
22996,1.0,46.96726032619068,11.753290462760129
22997,1.0,21.163787712587872,40.00703998665424
22998,0.0,25.699066970934524,
22999,1.0,12.292236536736684,
23000,1.0,19.51494250215584,23.329683755378973
23001,1.0,56.40578507131245,
23002,0.0,44.05790796647084,
23003,1.0,70.10711581220754,
23004,1.0,45.07777284180371,53.18199507236773
23005,1.0,2.5556464141924184,18.595417813710707
23006,1.0,8.723600740752968,
23007,0.0,4.761024629628194,
23008,1.0,37.09583413585897,15.276248623151304
23009,0.0,62.37473205703088,
23010,1.0,2.145153984969802,
23011,1.0,88.70405260260931,
23012,1.0,48.637750608883216,45.0907654312652
23013,0.0,,
23014,1.0,61.7164672124028,40.61607614499525
23015,1.0,1.5029319586053862,6.730800777509774
23016,1.0,14.172429372447096,18.314344554786977
23017,1.0,85.49294247078724,22.73203431232436
23018,1.0,12.57094867307921,42.264496044465176
23019,1.0,20.357827080770512,
23020,0.0,8.34633986364794,5.368902204833307
23021,1.0,13.290074367945628,
23022,1.0,39.3240033391455,20.46930531398132
23023,1.0,45.86590811999477,
23024,0.0,31.79661115067121,
23025,0.0,,
23026,0.0,41.42612182750326,
23027,0.0,,1058.6002885083694
23028,1.0,51.92780159247887,34.22118951863217
23029,0.0,9.793631254148398,7.153174554250766
23030,1.0,7.734038966584799,10.697998345728424
23031,0.0,44.998831990030126,
23032,1.0,34.6423015331543,
23033,0.0,54.06429754854448,
23034,1.0,23.58166960803995,20.19353498791683
23035,0.0,3.0651968799954306,2.1735354924877
23036,1.0,8.290826619497485,
23037,1.0,85.58334247846342,44.214872401515166
